period_type,universe,investor,code,name,sell_volume,buy_volume,net_volume,sell_value,buy_value,net_value,source
recent2,KOSPI200,foreign,138040,메리츠금융지주,154434,154608,174,19790381500,19751433050,-38948450,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000080,하이트진로,65691,62050,-3641,985416560,930498420,-54918140,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,002380,KCC,26628,26409,-219,12528575750,12459459500,-69116250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,014820,동원시스템즈,15581,12310,-3271,326905825,257693550,-69212275,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,005420,코스모화학,58769,50487,-8282,599962630,516642760,-83319870,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000240,한국앤컴퍼니,85612,81796,-3816,2105146250,2013425525,-91720725,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,161390,한국타이어앤테크놀로지,303974,302153,-1821,17474234200,17349934850,-124299350,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,011200,HMM,430679,423009,-7670,9039757300,8893447100,-146310200,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,271560,오리온,118464,117046,-1418,13082099950,12922633000,-159466950,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,002030,아세아,1817,1068,-749,385778250,226233000,-159545250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,012750,에스원,37031,35074,-1957,3066979950,2902695850,-164284100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,300720,한일시멘트,32560,22155,-10405,525347275,357312735,-168034540,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,005300,롯데칠성,14124,11943,-2181,1342544250,1136049350,-206494900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,006040,동원산업,31498,25559,-5939,1104675125,896726200,-207948925,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,026960,동서,24582,16296,-8286,624910400,414178325,-210732075,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,097950,CJ제일제당,49663,47980,-1683,8700523300,8423221950,-277301350,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,008730,율촌화학,63465,40829,-22636,938616640,607098040,-331518600,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,003030,세아제강지주,13825,10524,-3301,1450906900,1102435700,-348471200,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000210,DL,26438,19345,-7093,1362085300,992265600,-369819700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,069260,TKG휴켐스,40708,17413,-23295,658014905,281402505,-376612400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,001680,대상,48111,26540,-21571,854492820,471430295,-383062525,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,030200,KT,80227,72770,-7457,4254491250,3859747850,-394743400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,137310,에스디바이오센서,92068,26228,-65840,560396520,159621810,-400774710,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,007310,오뚜기,3753,2312,-1441,1172506500,721664000,-450842500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,298020,효성티앤씨,13283,11764,-1519,4126268750,3656296000,-469972750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,081660,미스토홀딩스,141323,126156,-15167,5332951350,4756856125,-576095225,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,009240,한샘,22762,8192,-14570,901390500,323936225,-577454275,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,457190,이수스페셜티케미컬,48721,39477,-9244,3148946350,2548794750,-600151600,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000810,삼성화재,112983,112074,-909,73241240500,72629010500,-612230000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,004990,롯데지주,95412,67532,-27880,2328206850,1648722025,-679484825,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000120,CJ대한통운,35591,25224,-10367,2505249850,1781982700,-723267150,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,073240,금호타이어,1093460,974994,-118466,7251459470,6480911180,-770548290,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,029780,삼성카드,108161,90037,-18124,4632848550,3855271100,-777577450,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,0126Z0,삼성에피스홀딩스,28350,25824,-2526,9431415750,8616509250,-814906500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,111770,영원무역,97520,85441,-12079,6918123506,6078526106,-839597400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,298050,HS효성첨단소재,10292,4914,-5378,1640514800,781770700,-858744100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,022100,포스코DX,191443,147268,-44175,3876187980,2981828455,-894359525,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,007340,DN오토모티브,149189,130715,-18474,7264925350,6369085025,-895840325,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,035250,강원랜드,201340,136498,-64842,2890098645,1958815255,-931283390,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,001800,오리온홀딩스,98856,59414,-39442,2347644975,1408725275,-938919700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,009420,한올바이오파마,95347,72993,-22354,4448746550,3405162650,-1043583900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,071320,지역난방공사,22751,9265,-13486,1779007400,728622250,-1050385150,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,069620,대웅제약,15786,6027,-9759,1702206800,651419850,-1050786950,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,011210,현대위아,68221,48244,-19977,3632226600,2571707500,-1060519100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000670,영풍,111945,86892,-25053,4980357375,3873573900,-1106783475,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,004000,롯데정밀화학,59170,32622,-26548,2585442150,1424629925,-1160812225,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,032640,LG유플러스,1330370,1249515,-80855,19436501302,18258298457,-1178202845,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,034230,파라다이스,224271,94449,-129822,2138809560,899857030,-1238952530,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,030000,제일기획,204977,134362,-70615,3609845480,2363628760,-1246216720,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,139130,iM금융지주,389688,319774,-69914,6968048120,5711146770,-1256901350,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,006650,대한유화,48143,32707,-15436,4502045250,3072369200,-1429676050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,267250,HD현대,188155,180628,-7527,38796861500,37285133750,-1511727750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,008770,호텔신라,91353,50774,-40579,3681837300,2051082575,-1630754725,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,120110,코오롱인더,110116,80600,-29516,6085791900,4393874850,-1691917050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,051600,한전KPS,100396,61344,-39052,4656574525,2850450775,-1806123750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,103140,풍산,66702,42131,-24571,5203115500,3296158600,-1906956900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,023530,롯데쇼핑,101164,83593,-17571,10908384000,8929510300,-1978873700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,011780,금호석유화학,77361,56194,-21167,9072657100,6578305300,-2494351800,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,011070,LG이노텍,123009,117053,-5956,66482424720,63521690220,-2960734500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,006800,미래에셋증권,1100800,1003403,-97397,36314215100,33248383750,-3065831350,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,079550,LIG디펜스앤에어로스페이스,49985,45723,-4262,35245373500,32121387500,-3123986000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000100,유한양행,235257,189918,-45339,17530394300,14148882700,-3381511600,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,036460,한국가스공사,211405,114724,-96681,7553645600,4093531450,-3460114150,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,011170,롯데케미칼,128352,71581,-56771,7989409950,4427660700,-3561749250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,001430,세아베스틸지주,123235,42916,-80319,5522998800,1924849250,-3598149550,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,017800,현대엘리베이터,93701,44991,-48710,6930384100,3327450050,-3602934050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,204320,HL만도,268758,180534,-88224,12426435525,8318225200,-4108210325,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,062040,산일전기,136167,115863,-20304,28235959750,24078094000,-4157865750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,018880,한온시스템,2035360,763462,-1271898,6774955759,2547602717,-4227353042,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,175330,JB금융지주,370970,229568,-141402,11250800875,6948972725,-4301828150,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,069960,현대백화점,112936,66495,-46441,11070418350,6468675950,-4601742400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,036570,NC,101406,79848,-21558,21928297500,17268142500,-4660155000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,241560,두산밥캣,242666,162010,-80656,14062246150,9390625950,-4671620200,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,014680,한솔케미칼,66271,45872,-20399,15133760500,10431615250,-4702145250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,034220,LG디스플레이,3735922,3165014,-570908,31895825925,27123965425,-4771860500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,003550,LG,238894,196957,-41937,27490902050,22628304000,-4862598050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,071970,HD현대마린엔진,150559,50858,-99701,7431110150,2539976175,-4891133975,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,454910,두산로보틱스,176594,99522,-77072,12510155600,7085898600,-5424257000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,047810,한국항공우주,177235,133530,-43705,22787607750,17218117900,-5569489850,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,326030,SK바이오팜,124111,47784,-76327,9514489050,3662482850,-5852006200,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,047050,포스코인터내셔널,342998,236282,-106716,19444252600,13379898850,-6064353750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,010130,고려아연,11645,6086,-5559,13046596000,6789600000,-6256996000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,007660,이수페타시스,719827,657373,-62454,83524126650,76937581300,-6586545350,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,207940,삼성바이오로직스,38643,33719,-4924,53314289668,46566910168,-6747379500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,064400,LG씨엔에스,380230,281393,-98837,26786997300,20026189000,-6760808300,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,139480,이마트,130174,27105,-103069,9383868250,1955621550,-7428246700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,034730,SK,112168,99106,-13062,66795161500,59198492000,-7596669500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,064350,현대로템,266056,200092,-65964,31215299300,23465267900,-7750031400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,009830,한화솔루션,1372239,1090804,-281435,39414121175,31452212225,-7961908950,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,373220,LG에너지솔루션,189514,166292,-23222,66751030000,58699770750,-8051259250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,006260,LS,67012,41919,-25093,22032998750,13775103000,-8257895750,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,090430,아모레퍼시픽,212842,154035,-58807,30314352574,21978540124,-8335812450,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,010060,OCI홀딩스,266613,216656,-49957,52273714750,42518873450,-9754841300,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000150,두산,68742,61789,-6953,102077147500,91938670000,-10138477500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,051910,LG화학,204528,164744,-39784,52220631000,42072015750,-10148615250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,005940,NH투자증권,701489,311272,-390217,18425369525,8161473350,-10263896175,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,066970,엘앤에프,284119,179010,-105109,31020316900,19524301050,-11496015850,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,005490,POSCO홀딩스,159047,121870,-37177,50094727000,38395870000,-11698857000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,068270,셀트리온,293291,227337,-65954,52426084700,40551511800,-11874572900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,052690,한전기술,548760,459306,-89454,74072715800,62158472100,-11914243700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,028260,삼성물산,283350,247137,-36213,104285715500,91127868000,-13157847500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,082740,한화엔진,522578,249157,-273421,25487621575,12178626450,-13308995125,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,003670,포스코퓨처엠,347534,271474,-76060,63832725700,50270305000,-13562420700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,323410,카카오뱅크,1425291,730698,-694593,28667954135,14715239700,-13952714435,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,012330,현대모비스,220810,179350,-41460,82652324000,67016949000,-15635375000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,267270,HD건설기계,323233,190915,-132318,43024335800,26128993550,-16895342250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,316140,우리금융지주,1686088,1194265,-491823,60227973100,42571695175,-17656277925,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,272210,한화시스템,637503,397557,-239946,47718705450,29762145550,-17956559900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,032830,삼성생명,251644,189676,-61968,73860353000,55689504000,-18170849000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,267260,HD현대일렉트릭,90845,64076,-26769,64858623500,45820560000,-19038063500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,352820,하이브,331926,199328,-132598,52380058605,31296419555,-21083639050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,001440,대한전선,3057052,2372161,-684891,97153520825,76020599575,-21132921250,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,015760,한국전력,915514,178663,-736851,28064448150,5452280450,-22612167700,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,004020,현대제철,964325,273095,-691230,32740097000,9191123850,-23548973150,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000270,기아,961442,739895,-221547,113211393400,87186421500,-26024971900,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,086790,하나금융지주,774630,566242,-208388,103876476120,75984615570,-27891860550,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,010140,삼성중공업,2367704,964441,-1403263,48418949933,19751155833,-28667794100,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,055550,신한지주,979303,682993,-296310,109147866500,76264483300,-32883383200,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,012450,한화에어로스페이스,152347,117230,-35117,158368450000,122005174000,-36363276000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,042660,한화오션,680111,202059,-478052,54785137950,16292650400,-38492487550,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,028050,삼성E&A,1735270,935720,-799550,87051422475,47098144000,-39953278475,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,035420,NAVER,551900,338623,-213277,108829971600,67491461800,-41338509800,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000720,현대건설,747692,391103,-356589,94702082200,49444607400,-45257474800,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,105560,KB금융,798758,489308,-309450,139660541850,85494123450,-54166418400,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,047040,대우건설,6491098,2666825,-3824273,117799640065,49952131065,-67847509000,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,005380,현대차,507234,287317,-219917,181938734000,103046737500,-78891996500,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,034020,두산에너빌리티,3008633,1025588,-1983045,251289799050,86610056000,-164679743050,KRX MDCSTAT02401_OUT
recent2,KOSPI200,foreign,000660,SK하이닉스,2602572,1749253,-853319,4864867337407,3279979067407,-1584888270000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,005930,삼성전자,13155835,22488066,9332231,3675682670398,6272851093648,2597168423250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,402340,SK스퀘어,1224481,1437611,213130,1419474075813,1662904880313,243430804500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,009150,삼성전기,567837,644943,77106,832618653500,950811411000,118192757500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,066570,LG전자,649703,982289,332586,136688601650,208241795150,71553193500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,003490,대한항공,2441378,4675855,2234477,74853940825,144024904550,69170963725,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,096770,SK이노베이션,546291,912409,366118,78009534700,131395955200,53386420500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,078930,GS,269512,643744,374232,29981165350,71030530150,41049364800,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,010950,S-Oil,483492,702120,218628,74495728650,108114424700,33618696050,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,007660,이수페타시스,999940,1300320,300380,114035128400,147124714850,33089586450,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,298040,효성중공업,33665,44463,10798,98011087500,129970762000,31959674500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,329180,HD현대중공업,168694,234327,65633,75607106500,105118643750,29511537250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,017670,SK텔레콤,620288,948322,328034,54145798850,82891211500,28745412650,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,042700,한미반도체,472558,581561,109003,113275679750,139692466750,26416787000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,161890,한국콜마,244931,419167,174236,35861579900,61473436350,25611856450,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,016360,삼성증권,376974,651928,274954,34202685754,58894470354,24691784600,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,010120,LS ELECTRIC,325011,418829,93818,68108258250,88423699250,20315441000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,003230,삼양식품,40680,56050,15370,50907499000,69258417500,18350918500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,001450,현대해상,331720,593671,261951,15910916625,28349337250,12438420625,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,278470,에이피알,197756,227474,29718,72071168500,82930794500,10859626000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,018260,삼성에스디에스,107140,155506,48366,23954170500,34799367750,10845197250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,483650,달바글로벌,167949,227283,59334,30675982500,41465157150,10789174650,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,033780,KT&G,427204,485696,58492,74264773500,84563419800,10298646300,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,138930,BNK금융지주,846583,1381242,534659,13379286880,22084145315,8704858435,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,192820,코스맥스,60218,84544,24326,16324210250,22911908250,6587698000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,128940,한미약품,53004,65285,12281,27274489500,33586148500,6311659000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,000990,DB하이텍,486008,535285,49277,63268689100,69427342750,6158653650,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,001040,CJ,135354,179316,43962,17520879150,23208124900,5687245750,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,361610,SK아이이테크놀로지,225147,493132,267985,3732209695,8262659405,4530449710,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,071050,한국금융지주,182205,204509,22304,34075173750,38148478450,4073304700,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,009540,HD한국조선해양,246250,257080,10830,83190686650,86906871650,3716185000,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,093370,후성,3195033,3428005,232972,45144414475,48714106850,3569692375,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,032640,LG유플러스,1900146,2116656,216510,27686270447,30805906492,3119636045,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,004370,농심,23189,31033,7844,9118883000,12217359500,3098476500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,007070,GS리테일,146778,269450,122672,3393800100,6232165600,2838365500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,307950,현대오토에버,57146,64075,6929,21882825500,24472268250,2589442750,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,004170,신세계,70369,76579,6210,24932677750,27139026500,2206348750,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,088350,한화생명,2475120,2831339,356219,14077200225,16101473670,2024273445,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,443060,HD현대마린솔루션,113780,122081,8301,27107276640,29072499140,1965222500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,000880,한화,140189,155004,14815,18398274550,20360233250,1961958700,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,285130,SK케미칼,36932,75113,38181,1869714800,3771669250,1901954450,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,021240,코웨이,461139,480480,19341,45956990100,47828823350,1871833250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,039490,키움증권,60880,67467,6587,16095361000,17867999750,1772638750,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,006800,미래에셋증권,1338491,1389633,51142,43852530925,45523304225,1670773300,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,006280,녹십자,15399,27456,12057,1910471400,3417828150,1507356750,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,008930,한미사이언스,107413,135953,28540,5488180250,6963908725,1475728475,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,002790,아모레퍼시픽홀딩스,134829,186734,51905,3563547625,4937777400,1374229775,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,028670,팬오션,1485161,1649192,164031,8476954820,9404599210,927644390,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,192080,더블유게임즈,40521,53239,12718,2362486300,3101452550,738966250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,251270,넷마블,155100,174898,19798,5351798750,6036714475,684915725,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,028260,삼성물산,432985,434905,1920,159100384250,159781724750,681340500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,282330,BGF리테일,47604,52230,4626,6464677550,7081867850,617190300,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,302440,SK바이오사이언스,59705,70496,10791,2130436775,2514820825,384384050,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,097950,CJ제일제당,64955,66995,2040,11381275100,11758411200,377136100,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,112610,씨에스윈드,211713,219396,7683,10637788225,11014550175,376761950,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,086280,현대글로비스,305619,307042,1423,61183672000,61523797700,340125700,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,185750,종근당,30331,35129,4798,1949437050,2261926750,312489700,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,000080,하이트진로,90014,100014,10000,1350267140,1500899925,150632785,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,002840,미원상사,896,1270,374,121683300,172662750,50979450,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,003090,대웅,82641,85354,2713,1315584185,1360695845,45111660,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,003240,태광산업,959,1004,45,864845000,904076500,39231500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,011790,SKC,100089,100326,237,8883288850,8917383350,34094500,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,280360,롯데웰푸드,17672,17814,142,2227840800,2238602400,10761600,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,268280,미원에스씨,672,679,7,88576150,89304500,728350,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,007700,F&F홀딩스,10608,7524,-3084,142490050,100666865,-41823185,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,017960,한국카본,109323,107555,-1768,2250627475,2198179175,-52448300,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,002380,KCC,33154,32863,-291,15537757750,15452460500,-85297250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,014820,동원시스템즈,24398,17749,-6649,514009050,372727900,-141281150,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,005420,코스모화학,78309,62643,-15666,800864810,641404560,-159460250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,009970,영원무역홀딩스,15290,14172,-1118,2540190100,2352581400,-187608700,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,006040,동원산업,40768,34350,-6418,1433934675,1209063950,-224870725,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,300720,한일시멘트,47769,33546,-14223,771383840,541689265,-229694575,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,002030,아세아,2629,1395,-1234,562821250,297306000,-265515250,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,011200,HMM,628751,614523,-14228,13188810350,12908632875,-280177475,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,051900,LG생활건강,75759,74835,-924,22560303250,22262697500,-297605750,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,026960,동서,39343,27416,-11927,1000898500,697204325,-303694175,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,180640,한진칼,64698,62023,-2675,9079219400,8746896950,-332322450,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,008730,율촌화학,76306,52776,-23530,1131594540,786567980,-345026560,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,137310,에스디바이오센서,136018,78892,-57126,829584525,482319030,-347265495,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,005300,롯데칠성,21502,17399,-4103,2041067650,1653014750,-388052900,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,069260,TKG휴켐스,54413,28992,-25421,880327725,469001105,-411326620,KRX MDCSTAT02401_OUT
recent3,KOSPI200,foreign,009420,한올바이오파마,139711,130215,-9496,6545217575,6100709075,-444508500,KRX MDCSTAT02401_OUT
